item_id,date,steps
p07,2019-11-24,19537.0
p07,2019-11-25,13398.0
p07,2019-11-26,16422.0
p07,2019-11-27,15625.0
p07,2019-11-28,13232.0
p07,2019-11-29,9231.0
p07,2019-11-30,15790.0
p07,2019-12-01,31707.0
p07,2019-12-02,30035.0
p07,2019-12-03,16270.0
p07,2019-12-04,17440.0
p07,2019-12-05,21781.0
p07,2019-12-06,22630.0
p07,2019-12-07,18632.0
p07,2019-12-08,30416.0
p07,2019-12-09,17470.0
p07,2019-12-10,18436.0
p07,2019-12-11,15245.0
p07,2019-12-12,29998.0
p07,2019-12-13,21029.0
p07,2019-12-14,18222.0
p07,2019-12-15,20183.0
p07,2019-12-16,23522.0
p07,2019-12-17,28754.0
p07,2019-12-18,20818.0
p07,2019-12-19,23077.0
p07,2019-12-20,19588.0
p07,2019-12-21,16151.0
p07,2019-12-22,7406.0
p07,2019-12-23,12491.0
p07,2019-12-24,17564.0
p07,2019-12-25,10460.0
p07,2019-12-26,15184.0
p07,2019-12-27,18456.0
p07,2019-12-28,14550.0
p07,2019-12-29,8846.0
p07,2019-12-30,20974.0
p07,2019-12-31,15055.0
p07,2020-01-01,14003.0
p07,2020-01-02,15983.0
p07,2020-01-03,4838.0
p07,2020-01-04,22969.0
p07,2020-01-05,2658.0
p07,2020-01-06,4380.0
p07,2020-01-07,4684.0
p07,2020-01-08,12645.0
p07,2020-01-09,12193.0
p07,2020-01-10,9793.0
p07,2020-01-11,12598.0
p07,2020-01-12,11096.0
p07,2020-01-13,14040.0
p07,2020-01-14,16414.0
p07,2020-01-15,13188.0
p07,2020-01-16,17111.0
p07,2020-01-17,16374.0
p07,2020-01-18,19165.0
p07,2020-01-19,11050.0
p07,2020-01-20,18419.0
p07,2020-01-21,20977.0
p07,2020-01-22,18415.0
p07,2020-01-23,23137.0
p07,2020-01-24,12725.0
p07,2020-01-25,17460.0
p07,2020-01-26,12824.0
p07,2020-01-27,19564.0
p07,2020-01-28,20089.0
p07,2020-01-29,20035.0
p07,2020-01-30,18376.0
p07,2020-01-31,18378.0
p07,2020-02-01,19582.0
p07,2020-02-02,15201.0
p07,2020-02-03,11216.0
p07,2020-02-04,20606.0
p07,2020-02-05,14532.0
p07,2020-02-06,14395.0
p07,2020-02-07,22472.0
p07,2020-02-08,21255.0
p07,2020-02-09,14359.0
p07,2020-02-10,19868.0
p07,2020-02-11,18162.0
p07,2020-02-12,20221.0
p07,2020-02-13,18706.0
p07,2020-02-14,15511.0
p07,2020-02-15,16321.0
p07,2020-02-16,13991.0
p07,2020-02-17,16192.0
p07,2020-02-18,17894.0
p07,2020-02-19,16755.0
p07,2020-02-20,14690.0
p07,2020-02-21,14177.0
p07,2020-02-22,17658.0
p07,2020-02-23,17626.0
p07,2020-02-24,18708.0
p07,2020-02-25,20387.0
p07,2020-02-26,18638.0
p07,2020-02-27,18541.0
p07,2020-02-28,19354.0
p07,2020-02-29,18500.0
p07,2020-03-01,11447.0
p07,2020-03-02,7956.0
p07,2020-03-03,11655.0
p07,2020-03-04,12329.0
p07,2020-03-05,15459.0
p07,2020-03-06,7428.0
p07,2020-03-07,9694.0
p07,2020-03-08,14301.0
p07,2020-03-09,9040.0
p07,2020-03-10,8661.0
p07,2020-03-11,19547.0
p07,2020-03-12,17177.0
p07,2020-03-13,13408.0
p07,2020-03-14,13755.0
p07,2020-03-15,5353.0
p07,2020-03-16,12271.0
p07,2020-03-17,15290.0
p07,2020-03-18,14934.0
p07,2020-03-19,10190.0
p07,2020-03-20,12551.0
p07,2020-03-21,21638.0
p07,2020-03-22,7912.0
p07,2020-03-23,12148.0
p07,2020-03-24,18611.0
p07,2020-03-25,3931.0
p07,2020-03-26,17300.0
p07,2020-03-27,20674.0
p07,2020-03-28,11656.0
p07,2020-03-29,1720.0
p07,2020-03-30,8806.0
p07,2020-03-31,13805.0
p08,2019-11-10,13805.0
p08,2019-11-11,14174.0
p08,2019-11-12,24821.0
p08,2019-11-13,11012.0
p08,2019-11-14,19199.0
p08,2019-11-15,13145.0
p08,2019-11-16,15805.0
p08,2019-11-17,20656.0
p08,2019-11-18,17151.0
p08,2019-11-19,17937.0
p08,2019-11-20,19813.0
p08,2019-11-21,16706.0
p08,2019-11-22,11921.0
p08,2019-11-23,23972.0
p08,2019-11-24,20468.0
p08,2019-11-25,19289.0
p08,2019-11-26,17322.0
p08,2019-11-27,19828.0
p08,2019-11-28,22844.0
p08,2019-11-29,14600.0
p08,2019-11-30,20736.0
p08,2019-12-01,29456.0
p08,2019-12-02,24322.0
p08,2019-12-03,18682.0
p08,2019-12-04,20827.0
p08,2019-12-05,11971.0
p08,2019-12-06,12445.0
p08,2019-12-07,16678.0
p08,2019-12-08,28359.0
p08,2019-12-09,17406.0
p08,2019-12-10,17234.0
p08,2019-12-11,18289.0
p08,2019-12-12,22473.0
p08,2019-12-13,1636.0
p08,2019-12-14,1636.0
p08,2019-12-15,1636.0
p08,2019-12-16,1636.0
p08,2019-12-17,12512.0
p08,2019-12-18,15660.0
p08,2019-12-19,19479.0
p08,2019-12-20,11564.0
p08,2019-12-21,33649.0
p08,2019-12-22,16694.0
p08,2019-12-23,22054.0
p08,2019-12-24,12261.0
p08,2019-12-25,3477.0
p08,2019-12-26,10089.0
p08,2019-12-27,16800.0
p08,2019-12-28,10655.0
p08,2019-12-29,14090.0
p08,2019-12-30,13145.0
p08,2019-12-31,11431.0
p08,2020-01-01,21961.0
p08,2020-01-02,13047.0
p08,2020-01-03,9298.0
p08,2020-01-04,24885.0
p08,2020-01-05,13328.0
p08,2020-01-06,13764.0
p08,2020-01-07,17754.0
p08,2020-01-08,7713.0
p08,2020-01-09,13620.0
p08,2020-01-10,24950.0
p08,2020-01-11,5520.0
p08,2020-01-12,1561.0
p08,2020-01-13,999.0
p08,2020-01-14,1792.0
p08,2020-01-15,7088.0
p08,2020-01-16,5668.0
p08,2020-01-17,9761.0
p08,2020-01-18,9302.0
p08,2020-01-19,10593.0
p08,2020-01-20,5152.0
p08,2020-01-21,17177.0
p08,2020-01-22,6205.0
p08,2020-01-23,18216.0
p08,2020-01-24,7483.0
p08,2020-01-25,10921.0
p08,2020-01-26,39835.0
p08,2020-01-27,10823.0
p08,2020-01-28,20973.0
p08,2020-01-29,14226.0
p08,2020-01-30,8324.0
p08,2020-01-31,14983.0
p08,2020-02-01,16555.0
p08,2020-02-02,16201.0
p08,2020-02-03,19830.0
p08,2020-02-04,18381.0
p08,2020-02-05,12670.0
p08,2020-02-06,18047.0
p08,2020-02-07,23542.0
p08,2020-02-08,21989.0
p08,2020-02-09,33775.0
p08,2020-02-10,18113.0
p08,2020-02-11,20973.0
p08,2020-02-12,21001.0
p08,2020-02-13,15761.0
p08,2020-02-14,17383.0
p08,2020-02-15,15634.0
p08,2020-02-16,18899.0
p08,2020-02-17,21566.0
p08,2020-02-18,18045.0
p08,2020-02-19,10859.0
p08,2020-02-20,20914.0
p08,2020-02-21,29910.0
p08,2020-02-22,5226.0
p08,2020-02-23,27158.0
p08,2020-02-24,20088.0
p08,2020-02-25,25237.0
p08,2020-02-26,18331.0
p08,2020-02-27,18461.0
p08,2020-02-28,21571.0
p08,2020-02-29,14835.0
p08,2020-03-01,13732.0
p08,2020-03-02,17074.0
p08,2020-03-03,15442.0
p08,2020-03-04,22005.0
p08,2020-03-05,16927.0
p08,2020-03-06,19224.0
p08,2020-03-07,18189.0
p08,2020-03-08,16914.0
p08,2020-03-09,19262.0
p08,2020-03-10,17394.0
p08,2020-03-11,12738.0
p08,2020-03-12,24172.0
p08,2020-03-13,11473.0
p08,2020-03-14,10628.0
p08,2020-03-15,19890.0
p08,2020-03-16,10972.0
p08,2020-03-17,19076.0
p08,2020-03-18,12308.0
p08,2020-03-19,18096.0
p08,2020-03-20,12536.0
p08,2020-03-21,20021.0
p08,2020-03-22,15709.0
p08,2020-03-23,10083.0
p08,2020-03-24,14324.0
p08,2020-03-25,12520.0
p08,2020-03-26,13005.0
p08,2020-03-27,10948.0
p08,2020-03-28,21355.0
p08,2020-03-29,5111.0
p08,2020-03-30,22280.0
p08,2020-03-31,7519.0
p09,2019-11-01,4014.0
p09,2019-11-02,2775.0
p09,2019-11-03,9663.0
p09,2019-11-04,6140.0
p09,2019-11-05,5704.0
p09,2019-11-06,6801.0
p09,2019-11-07,6189.0
p09,2019-11-08,2186.0
p09,2019-11-09,8016.0
p09,2019-11-10,4746.0
p09,2019-11-11,319.0
p09,2019-11-12,5992.0
p09,2019-11-13,3210.0
p09,2019-11-14,5347.0
p09,2019-11-15,12562.0
p09,2019-11-16,5634.0
p09,2019-11-17,1725.0
p09,2019-11-18,352.0
p09,2019-11-19,459.0
p09,2019-11-20,6596.0
p09,2019-11-21,4687.0
p09,2019-11-22,8587.0
p09,2019-11-23,3245.0
p09,2019-11-24,354.0
p09,2019-11-25,3865.0
p09,2019-11-26,4027.0
p09,2019-11-27,5725.0
p09,2019-11-28,5065.0
p09,2019-11-29,13118.0
p09,2019-11-30,11517.0
p09,2019-12-01,3522.0
p09,2019-12-02,6806.0
p09,2019-12-03,9594.0
p09,2019-12-04,4644.0
p09,2019-12-05,7357.0
p09,2019-12-06,5747.0
p09,2019-12-07,8886.0
p09,2019-12-08,5117.0
p09,2019-12-09,4124.0
p09,2019-12-10,4132.0
p09,2019-12-11,888.0
p09,2019-12-12,3619.0
p09,2019-12-13,10448.0
p09,2019-12-14,10388.0
p09,2019-12-15,10697.0
p09,2019-12-16,4854.0
p09,2019-12-17,5826.0
p09,2019-12-18,10409.0
p09,2019-12-19,5280.0
p09,2019-12-20,4436.0
p09,2019-12-21,8430.0
p09,2019-12-22,6022.0
p09,2019-12-23,9549.0
p09,2019-12-24,5233.0
p09,2019-12-25,4785.0
p09,2019-12-26,5679.0
p09,2019-12-27,3147.0
p09,2019-12-28,5371.0
p09,2019-12-29,2271.0
p09,2019-12-30,8260.0
p09,2019-12-31,9176.0
p09,2020-01-01,6234.0
p09,2020-01-02,165.0
p09,2020-01-03,5755.0
p09,2020-01-04,8699.0
p09,2020-01-05,6554.0
p09,2020-01-06,1312.0
p09,2020-01-07,11237.0
p09,2020-01-08,10725.0
p09,2020-01-09,4836.0
p09,2020-01-10,7009.0
p09,2020-01-11,13537.0
p09,2020-01-12,10405.0
p09,2020-01-13,2873.0
p09,2020-01-14,284.0
p09,2020-01-15,8608.0
p09,2020-01-16,4151.0
p09,2020-01-17,8330.0
p09,2020-01-18,9195.0
p09,2020-01-19,30406.0
p09,2020-01-20,1164.0
p09,2020-01-21,6124.0
p09,2020-01-22,7203.0
p09,2020-01-23,5302.0
p09,2020-01-24,8010.0
p09,2020-01-25,8447.0
p09,2020-01-26,11427.0
p09,2020-01-27,6108.0
p09,2020-01-28,13.0
p09,2020-01-29,3354.0
p09,2020-01-30,10313.0
p09,2020-01-31,1139.0
p09,2020-02-01,18884.0
p09,2020-02-02,11896.0
p09,2020-02-03,3497.0
p09,2020-02-04,3743.0
p09,2020-02-05,9208.0
p09,2020-02-06,7798.0
p09,2020-02-07,4091.0
p09,2020-02-08,19.0
p09,2020-02-09,3396.0
p09,2020-02-10,5310.0
p09,2020-02-11,5886.0
p09,2020-02-12,8447.0
p09,2020-02-13,4751.0
p09,2020-02-14,11276.0
p09,2020-02-15,4420.0
p09,2020-02-16,0.0
p09,2020-02-17,29.0
p09,2020-02-18,4087.0
p09,2020-02-19,6449.0
p09,2020-02-20,5650.0
p09,2020-02-21,4509.0
p09,2020-02-22,14332.0
p09,2020-02-23,11455.0
p09,2020-02-24,5331.0
p09,2020-02-25,9062.0
p09,2020-02-26,3619.0
p09,2020-02-27,72.0
p09,2020-02-28,6726.0
p09,2020-02-29,12012.0
p09,2020-03-01,5067.0
p09,2020-03-02,5604.0
p09,2020-03-03,3437.0
p09,2020-03-04,5935.0
p09,2020-03-05,3325.0
p09,2020-03-06,885.0
p09,2020-03-07,9524.0
p09,2020-03-08,10408.0
p09,2020-03-09,561.0
p09,2020-03-10,6066.0
p09,2020-03-11,50.0
p09,2020-03-12,718.0
p09,2020-03-13,6924.0
p09,2020-03-13,6924.0
p09,2020-03-14,6924.0
p09,2020-03-15,4625.0
p09,2020-03-16,1874.0
p09,2020-03-17,5537.0
p09,2020-03-18,1564.0
p09,2020-03-19,2038.0
p09,2020-03-20,17613.0
p09,2020-03-21,1338.0
p09,2020-03-22,953.0
p09,2020-03-23,238.0
p09,2020-03-24,470.0
p09,2020-03-25,667.0
p09,2020-03-26,6150.0
p09,2020-03-27,492.0
p09,2020-03-28,3982.0
p09,2020-03-29,1173.0
p09,2020-03-30,1070.0
p09,2020-03-31,454.0
p10,2019-11-05,454.0
p10,2019-11-06,454.0
p10,2019-11-07,9198.0
p10,2019-11-08,9865.0
p10,2019-11-09,13397.0
p10,2019-11-10,15800.0
p10,2019-11-11,13096.0
p10,2019-11-12,11578.0
p10,2019-11-13,11769.0
p10,2019-11-14,6142.0
p10,2019-11-15,10273.0
p10,2019-11-16,16118.0
p10,2019-11-17,7542.0
p10,2019-11-18,9480.0
p10,2019-11-19,11716.0
p10,2019-11-20,14211.0
p10,2019-11-21,10384.0
p10,2019-11-22,12639.0
p10,2019-11-23,15956.0
p10,2019-11-24,9351.0
p10,2019-11-25,8378.0
p10,2019-11-26,14863.0
p10,2019-11-27,2150.0
p10,2019-11-28,12326.0
p10,2019-11-29,13214.0
p10,2019-11-30,644.0
p10,2019-12-01,8346.0
p10,2019-12-02,12684.0
p10,2019-12-03,10057.0
p10,2019-12-04,10880.0
p10,2019-12-05,12663.0
p10,2019-12-06,13972.0
p10,2019-12-07,17145.0
p10,2019-12-08,20193.0
p10,2019-12-09,9881.0
p10,2019-12-10,14911.0
p10,2019-12-11,6734.0
p10,2019-12-12,8419.0
p10,2019-12-13,21336.0
p10,2019-12-14,18638.0
p10,2019-12-15,8988.0
p10,2019-12-16,3440.0
p10,2019-12-17,6784.0
p10,2019-12-18,7009.0
p10,2019-12-19,11392.0
p10,2019-12-20,11941.0
p10,2019-12-21,15700.0
p10,2019-12-22,12972.0
p10,2019-12-23,16109.0
p10,2019-12-24,12134.0
p10,2019-12-25,2367.0
p10,2019-12-26,4915.0
p10,2019-12-27,9438.0
p10,2019-12-28,14184.0
p10,2019-12-29,13724.0
p10,2019-12-30,10563.0
p10,2019-12-31,11895.0
p10,2020-01-01,1026.0
p10,2020-01-02,15516.0
p10,2020-01-03,12517.0
p10,2020-01-04,17854.0
p10,2020-01-05,0.0
p10,2020-01-06,12098.0
p10,2020-01-07,10160.0
p10,2020-01-08,11295.0
p10,2020-01-09,4892.0
p10,2020-01-10,17244.0
p10,2020-01-11,10608.0
p10,2020-01-12,12331.0
p10,2020-01-13,14310.0
p10,2020-01-14,11479.0
p10,2020-01-15,8160.0
p10,2020-01-16,10730.0
p10,2020-01-17,8114.0
p10,2020-01-18,7731.0
p10,2020-01-19,11814.0
p10,2020-01-20,13921.0
p10,2020-01-21,13855.0
p10,2020-01-22,9414.0
p10,2020-01-23,12283.0
p10,2020-01-24,9230.0
p10,2020-01-25,19225.0
p10,2020-01-26,15798.0
p10,2020-01-27,10003.0
p10,2020-01-28,10606.0
p10,2020-01-29,10134.0
p10,2020-01-30,12647.0
p10,2020-01-31,10562.0
p10,2020-02-01,22671.0
p10,2020-02-02,17885.0
p10,2020-02-03,10100.0
p10,2020-02-04,8597.0
p10,2020-02-05,11098.0
p10,2020-02-06,10308.0
p10,2020-02-07,15472.0
p10,2020-02-08,5667.0
p10,2020-02-09,16729.0
p10,2020-02-10,18227.0
p10,2020-02-11,9343.0
p10,2020-02-12,20445.0
p10,2020-02-13,12133.0
p10,2020-02-14,12357.0
p10,2020-02-15,15458.0
p10,2020-02-16,14045.0
p10,2020-02-17,11705.0
p10,2020-02-18,17129.0
p10,2020-02-19,15968.0
p10,2020-02-20,13922.0
p10,2020-02-21,17415.0
p10,2020-02-22,21384.0
p10,2020-02-23,11624.0
p10,2020-02-24,15410.0
p10,2020-02-25,15405.0
p10,2020-02-26,14304.0
p10,2020-02-27,12867.0
p10,2020-02-28,632.0
p10,2020-02-29,632.0
p10,2020-03-01,632.0
p10,2020-03-02,632.0
p10,2020-03-03,632.0
p10,2020-03-04,632.0
p10,2020-03-05,632.0
p10,2020-03-06,632.0
p10,2020-03-07,632.0
p10,2020-03-08,632.0
p10,2020-03-09,632.0
p10,2020-03-10,632.0
p10,2020-03-11,632.0
p10,2020-03-12,632.0
p10,2020-03-13,632.0
p10,2020-03-14,632.0
p10,2020-03-15,632.0
p10,2020-03-16,632.0
p10,2020-03-17,632.0
p10,2020-03-18,632.0
p10,2020-03-19,632.0
p10,2020-03-20,632.0
p10,2020-03-21,632.0
p10,2020-03-22,632.0
p10,2020-03-23,632.0
p10,2020-03-24,632.0
p10,2020-03-25,632.0
p10,2020-03-26,632.0
p10,2020-03-27,632.0
p10,2020-03-28,632.0
p10,2020-03-29,632.0
p10,2020-03-30,632.0
p10,2020-03-31,632.0
p11,2019-11-01,632.0
p11,2019-11-02,632.0
p11,2019-11-03,632.0
p11,2019-11-04,632.0
p11,2019-11-05,632.0
p11,2019-11-06,632.0
p11,2019-11-07,632.0
p11,2019-11-08,632.0
p11,2019-11-09,632.0
p11,2019-11-10,632.0
p11,2019-11-11,0.0
p11,2019-11-12,0.0
p11,2019-11-13,0.0
p11,2019-11-14,0.0
p11,2019-11-15,21596.0
p11,2019-11-16,11560.0
p11,2019-11-17,2609.0
p11,2019-11-18,16007.0
p11,2019-11-19,7604.0
p11,2019-11-20,11893.0
p11,2019-11-21,22653.0
p11,2019-11-22,21624.0
p11,2019-11-23,17960.0
p11,2019-11-24,17195.0
p11,2019-11-25,8115.0
p11,2019-11-26,14344.0
p11,2019-11-27,13874.0
p11,2019-11-28,20110.0
p11,2019-11-29,14164.0
p11,2019-11-30,7667.0
p11,2019-12-01,8142.0
p11,2019-12-02,15265.0
p11,2019-12-03,11528.0
p11,2019-12-04,13374.0
p11,2019-12-05,19946.0
p11,2019-12-06,3324.0
p11,2019-12-07,8883.0
p11,2019-12-08,6033.0
p11,2019-12-09,8470.0
p11,2019-12-10,6579.0
p11,2019-12-11,22884.0
p11,2019-12-12,10954.0
p11,2019-12-13,4630.0
p11,2019-12-14,25631.0
p11,2019-12-15,12004.0
p11,2019-12-16,21262.0
p11,2019-12-17,13750.0
p11,2019-12-18,15139.0
p11,2019-12-19,19862.0
p11,2019-12-20,17849.0
p11,2019-12-21,16941.0
p11,2019-12-22,3350.0
p11,2019-12-23,8428.0
p11,2019-12-24,7402.0
p11,2019-12-25,3549.0
p11,2019-12-26,8897.0
p11,2019-12-27,3790.0
p11,2019-12-28,17923.0
p11,2019-12-29,11288.0
p11,2019-12-30,17595.0
p11,2019-12-31,8429.0
p11,2020-01-01,6572.0
p11,2020-01-02,27995.0
p11,2020-01-03,17121.0
p11,2020-01-04,15798.0
p11,2020-01-05,3500.0
p11,2020-01-06,18569.0
p11,2020-01-07,7673.0
p11,2020-01-08,15611.0
p11,2020-01-09,14725.0
p11,2020-01-10,8693.0
p11,2020-01-11,6316.0
p11,2020-01-12,7784.0
p11,2020-01-13,15459.0
p11,2020-01-14,11648.0
p11,2020-01-15,8299.0
p11,2020-01-16,12397.0
p11,2020-01-17,25173.0
p11,2020-01-18,17569.0
p11,2020-01-19,9128.0
p11,2020-01-20,10607.0
p11,2020-01-21,11421.0
p11,2020-01-22,9089.0
p11,2020-01-23,16862.0
p11,2020-01-24,11262.0
p11,2020-01-25,9743.0
p11,2020-01-26,17863.0
p11,2020-01-27,7847.0
p11,2020-01-28,7334.0
p11,2020-01-29,10488.0
p11,2020-01-30,21837.0
p11,2020-01-31,17140.0
p11,2020-02-01,16336.0
p11,2020-02-02,11730.0
p11,2020-02-03,8515.0
p11,2020-02-04,13513.0
p11,2020-02-05,7215.0
p11,2020-02-06,16921.0
p11,2020-02-07,8743.0
p11,2020-02-08,13756.0
p11,2020-02-09,6699.0
p11,2020-02-10,20762.0
p11,2020-02-11,7358.0
p11,2020-02-12,11139.0
p11,2020-02-13,10801.0
p11,2020-02-14,8941.0
p11,2020-02-15,18391.0
p11,2020-02-16,6023.0
p11,2020-02-17,10987.0
p11,2020-02-18,6469.0
p11,2020-02-19,17656.0
p11,2020-02-20,13176.0
p11,2020-02-21,14867.0
p11,2020-02-22,6757.0
p11,2020-02-23,9635.0
p11,2020-02-24,12761.0
p11,2020-02-25,8753.0
p11,2020-02-26,6878.0
p11,2020-02-27,20511.0
p11,2020-02-28,1668.0
p11,2020-02-29,22380.0
p11,2020-03-01,15979.0
p11,2020-03-02,7996.0
p11,2020-03-03,7515.0
p11,2020-03-04,10831.0
p11,2020-03-05,15097.0
p11,2020-03-06,5706.0
p11,2020-03-07,9353.0
p11,2020-03-08,2153.0
p11,2020-03-09,4904.0
p11,2020-03-10,6880.0
p11,2020-03-11,16385.0
p11,2020-03-12,21313.0
p11,2020-03-13,3950.0
p11,2020-03-14,3950.0
p11,2020-03-15,3950.0
p11,2020-03-16,3950.0
p11,2020-03-17,3950.0
p11,2020-03-18,3950.0
p11,2020-03-19,3950.0
p11,2020-03-20,3950.0
p11,2020-03-21,3950.0
p11,2020-03-22,3950.0
p11,2020-03-23,3950.0
p11,2020-03-24,3950.0
p11,2020-03-25,3950.0
p11,2020-03-26,3950.0
p11,2020-03-27,3950.0
p11,2020-03-28,3950.0
p11,2020-03-29,3950.0
p11,2020-03-30,3950.0
p11,2020-03-31,3950.0
p13,2019-11-01,3950.0
p13,2019-11-02,3950.0
p13,2019-11-03,3950.0
p13,2019-11-04,3950.0
p13,2019-11-05,3950.0
p13,2019-11-06,3950.0
p13,2019-11-07,3950.0
p13,2019-11-08,3950.0
p13,2019-11-09,3950.0
p13,2019-11-10,3950.0
p13,2019-11-11,15051.0
p13,2019-11-12,15896.0
p13,2019-11-13,7230.0
p13,2019-11-14,9631.0
p13,2019-11-15,14562.0
p13,2019-11-16,14437.0
p13,2019-11-17,16003.0
p13,2019-11-18,18871.0
p13,2019-11-19,17125.0
p13,2019-11-20,13893.0
p13,2019-11-21,16814.0
p13,2019-11-22,20085.0
p13,2019-11-23,823.0
p13,2019-11-24,21119.0
p13,2019-11-25,17368.0
p13,2019-11-26,20929.0
p13,2019-11-27,24328.0
p13,2019-11-28,22289.0
p13,2019-11-29,9959.0
p13,2019-11-30,22558.0
p13,2019-12-01,22558.0
p13,2019-12-02,22558.0
p13,2019-12-03,22558.0
p13,2019-12-04,22558.0
p13,2019-12-05,22558.0
p13,2019-12-06,22558.0
p13,2019-12-07,22558.0
p13,2019-12-08,22558.0
p13,2019-12-09,6655.0
p13,2019-12-10,11485.0
p13,2019-12-11,5534.0
p13,2019-12-12,10272.0
p13,2019-12-13,16394.0
p13,2019-12-14,15090.0
p13,2019-12-15,19092.0
p13,2019-12-16,8198.0
p13,2019-12-17,8415.0
p13,2019-12-18,9350.0
p13,2019-12-19,22013.0
p13,2019-12-20,25148.0
p13,2019-12-21,17831.0
p13,2019-12-22,13994.0
p13,2019-12-23,12387.0
p13,2019-12-24,12387.0
p13,2019-12-25,12387.0
p13,2019-12-26,12387.0
p13,2019-12-27,4851.0
p13,2019-12-28,9400.0
p13,2019-12-29,805.0
p13,2019-12-30,805.0
p13,2019-12-31,805.0
p13,2020-01-01,1792.0
p13,2020-01-02,16762.0
p13,2020-01-03,3617.0
p13,2020-01-04,1954.0
p13,2020-01-05,3751.0
p13,2020-01-06,13189.0
p13,2020-01-07,13332.0
p13,2020-01-08,8074.0
p13,2020-01-09,7381.0
p13,2020-01-10,8602.0
p13,2020-01-11,7332.0
p13,2020-01-12,0.0
p13,2020-01-13,0.0
p13,2020-01-14,0.0
p13,2020-01-15,0.0
p13,2020-01-16,0.0
p13,2020-01-17,0.0
p13,2020-01-18,0.0
p13,2020-01-19,2097.0
p13,2020-01-20,2097.0
p13,2020-01-21,2097.0
p13,2020-01-22,2097.0
p13,2020-01-23,2097.0
p13,2020-01-24,477.0
p13,2020-01-25,21284.0
p13,2020-01-26,18753.0
p13,2020-01-27,10270.0
p13,2020-01-28,5988.0
p13,2020-01-29,11335.0
p13,2020-01-30,2902.0
p13,2020-01-31,3806.0
p13,2020-02-01,908.0
p13,2020-02-02,10057.0
p13,2020-02-03,11547.0
p13,2020-02-04,6466.0
p13,2020-02-05,6075.0
p13,2020-02-06,6160.0
p13,2020-02-07,6506.0
p13,2020-02-08,40.0
p13,2020-02-09,5347.0
p13,2020-02-10,4724.0
p13,2020-02-11,23.0
p13,2020-02-12,6503.0
p13,2020-02-13,7958.0
p13,2020-02-14,8500.0
p13,2020-02-15,38.0
p13,2020-02-16,4931.0
p13,2020-02-17,3543.0
p13,2020-02-18,8646.0
p13,2020-02-19,12552.0
p13,2020-02-20,12552.0
p13,2020-02-21,12552.0
p13,2020-02-22,12552.0
p13,2020-02-23,12552.0
p13,2020-02-24,12552.0
p13,2020-02-25,12552.0
p13,2020-02-26,12552.0
p13,2020-02-27,12552.0
p13,2020-02-28,12552.0
p13,2020-02-29,12552.0
p13,2020-03-01,12552.0
p13,2020-03-02,12552.0
p13,2020-03-03,12552.0
p13,2020-03-04,12552.0
p13,2020-03-05,12552.0
p13,2020-03-06,12552.0
p13,2020-03-07,12552.0
p13,2020-03-08,12552.0
p13,2020-03-09,12552.0
p13,2020-03-10,12552.0
p13,2020-03-11,12552.0
p13,2020-03-12,12552.0
p13,2020-03-13,12552.0
p13,2020-03-14,12552.0
p13,2020-03-15,12552.0
p13,2020-03-16,12552.0
p13,2020-03-17,12552.0
p13,2020-03-18,12552.0
p13,2020-03-19,12552.0
p13,2020-03-20,7204.0
p13,2020-03-21,867.0
p13,2020-03-22,867.0
p13,2020-03-23,867.0
p13,2020-03-24,867.0
p13,2020-03-25,867.0
p13,2020-03-26,93.0
p13,2020-03-27,93.0
p13,2020-03-28,93.0
p13,2020-03-29,93.0
p13,2020-03-30,93.0
p13,2020-03-31,93.0
p14,2019-11-13,93.0
p14,2019-11-14,8725.0
p14,2019-11-15,16612.0
p14,2019-11-16,6010.0
p14,2019-11-17,8845.0
p14,2019-11-18,10527.0
p14,2019-11-19,16672.0
p14,2019-11-20,9928.0
p14,2019-11-21,6067.0
p14,2019-11-22,1146.0
p14,2019-11-23,17345.0
p14,2019-11-24,23292.0
p14,2019-11-25,5977.0
p14,2019-11-26,9814.0
p14,2019-11-27,10753.0
p14,2019-11-28,11064.0
p14,2019-11-29,514.0
p14,2019-11-30,514.0
p14,2019-12-01,514.0
p14,2019-12-02,16616.0
p14,2019-12-03,10993.0
p14,2019-12-04,11020.0
p14,2019-12-05,7162.0
p14,2019-12-06,13555.0
p14,2019-12-07,12952.0
p14,2019-12-08,1223.0
p14,2019-12-09,9042.0
p14,2019-12-10,17335.0
p14,2019-12-11,10756.0
p14,2019-12-12,9290.0
p14,2019-12-13,17971.0
p14,2019-12-14,54.0
p14,2019-12-15,54.0
p14,2019-12-16,9089.0
p14,2019-12-17,9971.0
p14,2019-12-18,9373.0
p14,2019-12-19,4747.0
p14,2019-12-20,16968.0
p14,2019-12-21,15757.0
p14,2019-12-22,14911.0
p14,2019-12-23,6797.0
p14,2019-12-24,5368.0
p14,2019-12-25,14140.0
p14,2019-12-26,10475.0
p14,2019-12-27,12293.0
p14,2019-12-28,9953.0
p14,2019-12-29,8352.0
p14,2019-12-30,9495.0
p14,2019-12-31,8441.0
p14,2020-01-01,7276.0
p14,2020-01-02,14414.0
p14,2020-01-03,9461.0
p14,2020-01-03,9461.0
p14,2020-01-04,2501.0
p14,2020-01-05,9759.0
p14,2020-01-06,15513.0
p14,2020-01-07,11182.0
p14,2020-01-08,16395.0
p14,2020-01-09,18755.0
p14,2020-01-10,11099.0
p14,2020-01-11,17918.0
p14,2020-01-12,10707.0
